employee_id,bu,libelle_emploi,type_contrat,country,libelle_organisation_niveau_07,avg_performance,performance_std,performance_reviews,low_data_flag,performance_consistency_score,talent_progression_proxy,absence_events,absence_days,absence_events_score,absence_days_score,absenteeism_risk_score,absence_merge_status,training_count,training_hours,training_count_score,training_hours_score,learning_intensity_score,training_merge_status,has_absence_record,has_training_record,has_performance_record,performance_score,data_coverage_score,kpi_reliability_score,human_capital_value_proxy,reliability_adjusted_value_proxy,contribution_signal,learning_future_value_signal,progression_signal,sustainability_signal,interpretation_confidence,sustainable_value_potential,reliability_adjusted_value_potential,interpretation_risk,sustainability_balance,valuation_archetype,blue_line_question,risk_flag,opportunity_flag,ai_segment,ai_segment_label,segment_name
ANON_76X90X48X48X48X51X48X48X51X52X56X,CACEIS,OPERATIONS CONTROLLER,CDI,France,Custody Services,,,,False,,0.7353253652058432,87.0,63.5,0.9045936395759716,0.8906802120141343,0.8962455830388693,both,1.0,6.0,0.1547139403706688,0.128525382755842,0.1416196615632554,both,True,True,False,0.6,0.6666666666666666,0.6666666666666666,0.32842073976046493,0.32842073976046493,0.55,0.058500824107709494,0.6539196940726577,0.10141269208626724,1.0,0.32842073976046493,0.32842073976046493,0.0,-0.8400864838060232,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X51X54X54X,CACEIS,REPORTING OFFICER,CDI,France,Reporting & Performance Analysis,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,42.0,32.5,0.3984098939929328,0.3306095406360424,0.3577296819787986,both,9.0,137.5,0.8120467365028203,0.9163980660757454,0.8642224012892828,both,True,True,True,0.6,1.0,0.5,0.5440061879770032,0.40800464098275235,0.55,0.41717035545082237,0.6539196940726577,0.641335636154289,0.75,0.5440061879770032,0.40800464098275235,0.1360015469942508,0.058505991605111385,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X51X55X57X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,47.0,42.0,0.5320229681978799,0.6373674911660777,0.5952296819787986,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,True,0.6,0.6666666666666666,0.3333333333333333,0.3712319646314016,0.1856159823157008,0.55,3.306845500871354e-06,0.6539196940726577,0.40321509233426334,0.5,0.3712319646314016,0.1856159823157008,0.1856159823157008,-0.5967816008202358,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X51X57X48X,CACEIS,TEAM MANAGER,CDI,France,Tax services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,64.0,53.0,0.8153710247349824,0.8235424028268551,0.820273851590106,both,7.0,30.0,0.7373086220789685,0.5306204673650282,0.6339645447219984,both,True,True,True,0.6,1.0,0.5,0.4119865113747804,0.30898988353108525,0.55,0.28627324174833,0.6539196940726577,0.1775829236969133,0.75,0.4119865113747804,0.30898988353108525,0.1029966278436951,-0.5361438345547567,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X52X51X49X,CACEIS,UCITS CONTROL OFFICER,CDI,France,Depositary Control,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,43.0,35.5,0.4266784452296819,0.4249116607773852,0.4256183745583038,both,1.0,1.5,0.1547139403706688,0.0417002417405318,0.0982070910556003,both,True,True,True,0.8,1.0,0.5,0.45300005558152395,0.339750041686143,0.65,0.042527296297505256,0.6539196940726577,0.5732695629068687,0.75,0.45300005558152395,0.339750041686143,0.11325001389538099,-0.38420314079562606,Strong Contributor / Low Development,Are strong contributors receiving enough future-oriented development?,Low KPI reliability,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X52X51X51X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,50.0,41.0,0.6057862190812721,0.6110865724381626,0.6089664310954064,both,6.0,123.0,0.684931506849315,0.8851732473811442,0.7850523771152296,both,True,True,True,0.8,1.0,0.5,0.5109307550676734,0.38319806630075504,0.65,0.3581810354435042,0.6539196940726577,0.38944245161861746,0.75,0.5109307550676734,0.38319806630075504,0.12773268876691835,-0.25237651293787833,Value Under Pressure,Is current contribution being created in a sustainable way?,Low KPI reliability,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X52X52X49X,CACEIS,SENIOR PROJECT LEAD,CDI,France,Client & Business Dev Support,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,42.0,38.0,0.3984098939929328,0.5123674911660777,0.4667844522968197,both,3.0,42.0,0.4625302175664786,0.6071716357775987,0.5348509266720387,both,True,True,True,0.8,1.0,0.5,0.49802710994834437,0.37352033246125826,0.65,0.22013323560594622,0.6539196940726577,0.5319959257783093,0.75,0.49802710994834437,0.37352033246125826,0.12450677748708609,-0.24787083861574444,Strong Contributor / Low Development,Are strong contributors receiving enough future-oriented development?,Low KPI reliability,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X52X52X53X,CACEIS,PROJECT LEAD,CDI,France,Custody Project & Transformation,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,62.0,46.5,0.7965989399293286,0.7374116607773852,0.7610865724381626,both,10.0,84.0,0.8420628525382756,0.7917002417405318,0.8168815471394038,both,True,True,True,0.6,1.0,0.5,0.455855462518932,0.341891596889199,0.55,0.3929417958109032,0.6539196940726577,0.2369248483238121,0.75,0.455855462518932,0.341891596889199,0.113963865629733,-0.3701333558652847,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X52X57X48X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,57.0,45.0,0.7380742049469965,0.7109098939929329,0.7217756183745583,both,1.0,1.5,0.1547139403706688,0.0417002417405318,0.0982070910556003,both,True,True,True,0.8,1.0,0.5,0.39361384593624693,0.29521038445218517,0.65,0.042527296297505256,0.6539196940726577,0.27633851468048365,0.75,0.39361384593624693,0.29521038445218517,0.09840346148406173,-0.6811341890220111,Value Under Pressure,Is current contribution being created in a sustainable way?,High absenteeism risk,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X52X57X49X,CACEIS,DEPUTY GROUP MANAGER,CDI,France,IT Operations,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,61.0,50.0,0.7848939929328622,0.7926236749116607,0.7895318021201414,both,21.0,238.0,0.9812651087832394,0.9907332796132152,0.9859991941982272,both,True,True,True,0.8,1.0,0.5,0.547913550214998,0.4109351626612485,0.65,0.6021484560215326,0.6539196940726577,0.20840529648819806,0.75,0.547913550214998,0.4109351626612485,0.1369783875537495,-0.1894462474902694,Value Under Pressure,Is current contribution being created in a sustainable way?,High absenteeism risk,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X52X57X50X,CACEIS,SENIOR IT PROJECT LEAD,CDI,France,IT People Proximity Control,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,39.0,31.0,0.3242049469964664,0.2957155477031802,0.3071113074204947,both,3.0,24.5,0.4625302175664786,0.4893231265108783,0.4759266720386785,both,True,True,True,0.8,1.0,0.5,0.5224107177417147,0.39180803830628597,0.65,0.1946850339588527,0.6539196940726577,0.6920862672158009,0.75,0.5224107177417147,0.39180803830628597,0.13060267943542866,-0.11322869882534639,Strong Contributor / Low Development,Are strong contributors receiving enough future-oriented development?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X53X48X52X,CACEIS,IT PROJECT MANAGER,CDI,France,IT Custody & Tax Serv & Network,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,37.0,30.0,0.2868816254416961,0.2753975265017668,0.2799911660777385,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,True,0.8,0.6666666666666666,0.3333333333333333,0.4694443998645622,0.2347221999322811,0.65,3.306845500871354e-06,0.6539196940726577,0.7192772685000665,0.5,0.4694443998645622,0.2347221999322811,0.2347221999322811,-0.28071942465443267,Strong Contributor / Low Development,Are strong contributors receiving enough future-oriented development?,Low KPI reliability,High performer with low learning investment,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X53X48X53X,CACEIS,SENIOR CLIENT COVERAGE MANAGER,CDI,France,PERES Commercial,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,49.0,37.0,0.5823763250883393,0.4799028268551237,0.5208922261484099,both,17.0,137.5,0.9534649476228848,0.9163980660757454,0.9349315068493153,both,True,True,True,0.6,1.0,0.5,0.5405886785487549,0.40544150891156616,0.55,0.5148378959495788,0.6539196940726577,0.47774677826491296,0.75,0.5405886785487549,0.40544150891156616,0.13514716963718873,-0.007415325785508187,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X53X49X50X,CACEIS,CLIENT INVOICING OFFICER,CDI,France,Group Invoicing,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,34.0,30.0,0.2429328621908127,0.2753975265017668,0.2624116607773851,both,5.0,47.0,0.621676067687349,0.636986301369863,0.629331184528606,both,True,True,True,0.8,1.0,0.5,0.5545176002620849,0.41588820019656364,0.65,0.271830349960872,0.6539196940726577,0.7369027058146229,0.75,0.5545176002620849,0.41588820019656364,0.1386294000655212,0.008733055775494936,Strong Contributor / Low Development,Are strong contributors receiving enough future-oriented development?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X53X49X57X,CACEIS,CLIENT RELATIONSHIP MANAGER,CDI,France,Coverage France,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,76.0,61.0,0.8780918727915195,0.881404593639576,0.8800795053003534,both,19.0,126.0,0.9709911361804996,0.8912167606768735,0.9311039484286864,both,True,True,True,0.6,1.0,0.5,0.47259507675361884,0.3544463075652141,0.55,0.5282764029339214,0.6539196940726577,0.11762100881271864,0.75,0.47259507675361884,0.3544463075652141,0.11814876918840471,-0.35410258825335994,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X53X52X49X,CACEIS,OPERATIONS CONTROLLER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,43.0,36.0,0.4266784452296819,0.4447879858657244,0.4375441696113074,both,0.0,0.0,0.0,0.0,0.0,left_only,True,False,True,0.6,0.6666666666666666,0.3333333333333333,0.4028514677534954,0.2014257338767477,0.55,3.306845500871354e-06,0.6539196940726577,0.5613126079447324,0.5,0.4028514677534954,0.2014257338767477,0.2014257338767477,-0.43868408520976676,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X53X54X56X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,78.0,61.0,0.8842756183745583,0.881404593639576,0.8825530035335689,both,4.0,74.51,0.5491539081385979,0.7590652699435939,0.654109589041096,both,True,True,True,0.6,1.0,0.5,0.397596969247938,0.29819772693595353,0.55,0.27993601860110795,0.6539196940726577,0.11514104778353484,0.75,0.397596969247938,0.29819772693595353,0.0993992423119845,-0.6049229336153572,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X53X57X57X,CACEIS,BUSINESS COORDINATOR,CDI,France,Group Client KYC,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,36.0,29.0,0.2700971731448763,0.2559628975265017,0.2616166077738515,both,7.0,96.0,0.7373086220789685,0.8235294117647058,0.7804190169218372,both,True,True,True,0.6,1.0,0.5,0.5452176617089821,0.4089132462817366,0.55,0.35696580122999005,0.6539196940726577,0.7376998361454321,0.75,0.5452176617089821,0.4089132462817366,0.13630441542724553,0.09466563737542216,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X54X52X52X,CACEIS,DEPUTY HEAD OF CLIENTS MANAGEMENT,CDI,France,PERES Commercial,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,36.0,29.0,0.2700971731448763,0.2559628975265017,0.2616166077738515,both,14.0,129.65,0.9172038678485092,0.8976631748589847,0.907433521353747,both,True,True,True,0.8,1.0,0.5,0.6157146235931906,0.461785967694893,0.65,0.475289007510685,0.6539196940726577,0.7376998361454321,0.75,0.6157146235931906,0.461785967694893,0.15392865589829766,0.2129888436561171,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X54X53X49X,CACEIS,HEAD OF UNIT,CDI,France,Custody Services,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,77.0,64.5,0.8820671378091873,0.8955388692579506,0.8901501766784453,both,10.0,75.96,0.8420628525382756,0.7639000805801772,0.8029814665592264,both,True,True,True,0.8,1.0,0.5,0.4627862770854747,0.34708970781410603,0.65,0.3856450601669403,0.6539196940726577,0.10752402462247013,0.75,0.4627862770854747,0.34708970781410603,0.11569656927136868,-0.5068309152105896,Value Under Pressure,Is current contribution being created in a sustainable way?,High absenteeism risk,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X55X49X53X,CACEIS,GROUP MANAGER,CDI,France,IT Operations,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,45.0,37.0,0.4818904593639576,0.4799028268551237,0.4806978798586572,both,10.0,169.65,0.8420628525382756,0.9609186140209508,0.9014907332796132,both,True,True,True,0.8,1.0,0.5,0.5640461108522721,0.42303458313920406,0.65,0.44949642581181104,0.6539196940726577,0.5180461449891502,0.75,0.5640461108522721,0.42303458313920406,0.14101152771306802,-0.03245742919903871,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X55X50X56X,CACEIS,SUPERVISOR,CDI,France,"Post trading, Controls & Support",3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,49.0,41.0,0.5823763250883393,0.6110865724381626,0.5996024734982333,both,4.0,65.0,0.5491539081385979,0.7167606768734891,0.6329572925060435,both,True,True,True,0.6,1.0,0.5,0.45127412940134926,0.3384555970510119,0.55,0.2697333339582931,0.6539196940726577,0.39883087551481333,0.75,0.45127412940134926,0.3384555970510119,0.11281853235033731,-0.3314357905268936,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X51X57X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,59.0,57.0,0.7599381625441696,0.8593197879858657,0.8195671378091873,both,3.0,48.0,0.4625302175664786,0.6418211120064464,0.5521756647864625,both,True,True,True,0.6,1.0,0.5,0.39461567439002626,0.2959617557925197,0.55,0.2278980782697815,0.6539196940726577,0.17829148399096584,0.75,0.39461567439002626,0.2959617557925197,0.09865391859750657,-0.5938104377392527,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X53X53X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,92.0,77.0,0.9092314487632508,0.9233657243816256,0.9177120141342756,both,4.0,36.5,0.5491539081385979,0.5769540692989524,0.5630539887187751,both,True,True,True,0.6,1.0,0.5,0.37766125752229535,0.2832459431417215,0.55,0.23698422926837445,0.6539196940726577,0.07989017315442193,0.75,0.37766125752229535,0.2832459431417215,0.09441531438057384,-0.6831255975772036,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X56X50X,CACEIS,BCP COORDINATOR,CDI,France,Business Continuity Plan,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,50.0,39.5,0.6057862190812721,0.5620583038869258,0.5795494699646644,both,10.0,121.01,0.8420628525382756,0.8823529411764706,0.8622078968573731,both,True,True,True,0.8,1.0,0.5,0.5354665432671675,0.4015999074503756,0.65,0.420304447948527,0.6539196940726577,0.4189362738585536,0.75,0.5354665432671675,0.4015999074503756,0.13386663581679187,-0.1607592781929194,Value Under Pressure,Is current contribution being created in a sustainable way?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X55X56X51X,CACEIS,GLOBAL HEAD,CDI,France,Client Portfolio Compliance,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,49.0,39.5,0.5823763250883393,0.5620583038869258,0.5701855123674913,both,6.0,88.5,0.684931506849315,0.8041901692183723,0.7445608380338437,both,True,True,True,0.8,1.0,0.5,0.5112313826618731,0.3834235369964048,0.65,0.33326163000008163,0.6539196940726577,0.42832469775474946,0.75,0.5112313826618731,0.3834235369964048,0.12780784566546827,-0.2384136722451689,Value Under Pressure,Is current contribution being created in a sustainable way?,Low KPI reliability,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X55X56X52X,CACEIS,BUSINESS COORDINATOR,CDI,France,"Post trading, Controls & Support",4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,145.0,109.5,0.9474381625441696,0.9514134275618374,0.9498233215547704,both,4.0,11.5,0.5491539081385979,0.3567687348912167,0.4529613215149073,both,True,True,True,0.8,1.0,0.5,0.39272171471496176,0.2945412860362213,0.65,0.191982558817937,0.6539196940726577,0.04769496479341029,0.75,0.39272171471496176,0.2945412860362213,0.09818042867874044,-0.7603224763886527,Value Under Pressure,Is current contribution being created in a sustainable way?,High absenteeism risk,Standard monitoring,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X55X56X53X,CACEIS,SENIOR CLIENT COVERAGE MANAGER,CDI,France,PERES Commercial,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,37.0,33.0,0.2868816254416961,0.344964664310954,0.3217314487632509,both,9.0,81.5,0.8120467365028203,0.7840451248992748,0.7980459307010476,both,True,True,True,0.6,1.0,0.5,0.5390448261119616,0.4042836195839712,0.55,0.3765709559151503,0.6539196940726577,0.6774279261325893,0.75,0.5390448261119616,0.4042836195839712,0.1347612065279904,0.05399888204773956,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X56X54X,CACEIS,OPERATIONS CONTROLLER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,137.0,94.0,0.9436837455830388,0.9421378091872792,0.9427561837455832,both,5.0,11.46,0.621676067687349,0.3549556809024979,0.4883158742949234,both,True,True,True,0.6,1.0,0.5,0.36545166482994595,0.27408874862245947,0.55,0.213025323907534,0.6539196940726577,0.05478056773393547,0.75,0.36545166482994595,0.27408874862245947,0.09136291620748649,-0.7321941083585305,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X57X49X,CACEIS,DEPOSITARY CONTROL AUDITOR,CDI,France,Depositary Control,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,59.0,49.5,0.7599381625441696,0.7853356890459364,0.7751766784452296,both,3.0,29.5,0.4625302175664786,0.5263900080580177,0.4944601128122482,both,True,True,True,0.6,1.0,0.5,0.3959042893604181,0.2969282170203136,0.55,0.2025224991909715,0.6539196940726577,0.22279792746114002,0.75,0.3959042893604181,0.2969282170203136,0.09897607234010453,-0.5746795733478884,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X57X55X,CACEIS,SENIOR CLIENT COVERAGE MANAGER,CDI,France,PERES Commercial,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,54.0,45.5,0.6888250883392226,0.721952296819788,0.7087014134275618,both,19.0,189.5,0.9709911361804996,0.975825946817083,0.9734085414987912,both,True,True,True,0.6,1.0,0.5,0.5174945164372178,0.38812088732791333,0.55,0.563390621007427,0.6539196940726577,0.2894468801204554,0.75,0.5174945164372178,0.38812088732791333,0.12937362910930444,-0.14716249887211763,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X55X57X57X,CACEIS,CLIENT COVERAGE MANAGER,CDI,France,Coverage France,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,67.0,56.0,0.8392226148409894,0.8515901060070671,0.8466431095406359,both,10.0,104.0,0.8420628525382756,0.8464947622884771,0.8442788074133764,both,True,True,True,0.6,1.0,0.5,0.44342604210462855,0.3325695315784714,0.55,0.408697114829047,0.6539196940726577,0.1511447677250788,0.75,0.44342604210462855,0.3325695315784714,0.11085651052615714,-0.4401581174458742,Stable / Monitor,What should be monitored to sustain contribution and development over time?,High absenteeism risk,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X56X48X55X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,"Post trading, Controls & Support",3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,34.0,28.5,0.2429328621908127,0.2491166077738515,0.246643109540636,both,3.0,17.0,0.4625302175664786,0.4284850926672038,0.4455076551168412,both,True,True,True,0.6,1.0,0.5,0.49574694679229403,0.37181021009422055,0.55,0.18205500402087138,0.6539196940726577,0.7527124573756698,0.75,0.49574694679229403,0.37181021009422055,0.12393673669807351,-0.06523253860345879,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X56X48X56X,CACEIS,CLIENT OPERATIONS OFFICER,CDI,France,Custody Services,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,46.0,42.0,0.5055212014134276,0.6373674911660777,0.5846289752650177,both,6.0,19.0,0.684931506849315,0.4452054794520548,0.5650684931506849,both,True,True,True,0.6,1.0,0.5,0.4484730374672047,0.3363547781004035,0.55,0.2503879466909858,0.6539196940726577,0.41384349674505116,0.75,0.4484730374672047,0.3363547781004035,0.11211825936680117,-0.33576855656396304,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Standard monitoring,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X56X49X48X,CACEIS,SENIOR CLIENT COVERAGE MANAGER,CDI,France,Coverage France,5.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,47.0,38.0,0.5320229681978799,0.5123674911660777,0.5202296819787986,both,5.0,28.0,0.621676067687349,0.5136986301369864,0.5676873489121677,both,True,True,True,1.0,1.0,0.5,0.5297637689607102,0.39732282672053265,0.75,0.24497868047231383,0.6539196940726577,0.4784110535405872,0.75,0.5297637689607102,0.39732282672053265,0.13244094224017755,-0.2766102659870989,Strong Contributor / Low Development,Are strong contributors receiving enough future-oriented development?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X56X49X49X,CACEIS,CLIENT SUPPORT MANAGER,CDI,France,Middle Office,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,43.0,37.0,0.4266784452296819,0.4799028268551237,0.458613074204947,both,15.0,98.5,0.9335213537469782,0.830378726833199,0.8819500402900886,both,True,True,True,0.8,1.0,0.5,0.5733490003332816,0.4300117502499612,0.65,0.46574438462241563,0.6539196940726577,0.5401886541782914,0.75,0.5733490003332816,0.4300117502499612,0.1433372500833204,0.005933038800707058,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X56X49X50X,CACEIS,EXPERT,CDI,France,Depositary Control,4.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,48.0,37.0,0.558303886925795,0.4799028268551237,0.5112632508833922,both,12.0,111.01,0.886583400483481,0.8614020950846092,0.8739927477840451,both,True,True,True,0.8,1.0,0.5,0.5549026461762607,0.41617698463219555,0.65,0.4394483653702879,0.6539196940726577,0.4874009122713786,0.75,0.5549026461762607,0.41617698463219555,0.13872566154406518,-0.07315072235833348,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,High value proxy,1,Operational continuity risk,Operational continuity risk
ANON_76X90X48X48X48X51X48X48X56X49X51X,CACEIS,CLIENT RELATIONSHIP MANAGER,CDI,France,PERES Commercial,3.0,0.0,1.0,True,0.4998034591194968,0.7353253652058432,50.0,38.5,0.6057862190812721,0.5278268551236749,0.5590106007067137,both,8.0,55.5,0.7786059629331185,0.6742546333601934,0.7264302981466559,both,True,True,True,0.6,1.0,0.5,0.4789391010688393,0.3592043258016295,0.55,0.3348179515901652,0.6539196940726577,0.4395288074044552,0.75,0.4789391010688393,0.3592043258016295,0.11973477526720983,-0.2256532410053796,Stable / Monitor,What should be monitored to sustain contribution and development over time?,Low KPI reliability,Learning investment to monitor for future impact,3,Stable baseline profile,Stable baseline profile
ANON_76X90X48X48X48X51X48X48X56X49X52X,CACEIS,BUSINESS COORDINATOR,CDI,Luxembourg,Banking services,4.0,0.0,1.0,True,0.4998034591194968,0.2357237715803453,0.0,0.0,0.0,0.0,0.0,left_only,0.0,0.0,0.0,0.0,0.0,left_only,False,False,True,0.8,0.3333333333333333,0.16666666666666666,0.4275009920536502,0.10687524801341255,0.65,3.306845500871354e-06,0.0,1.0,0.25,0.4275009920536502,0.10687524801341255,0.3206257440402377,3.306845500871354e-06,Under-Observed Profile,Do we have enough reliable data to interpret this profile safely?,Low KPI reliability,High performer with low learning investment,2,Stable baseline profile,Stable baseline profile
